instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u120_00.txt,48,60,6,90,49,49,49,0.5511,100,0
u120_00.txt,48,60,8,20,49,49,49,0.36838,100,0
u120_00.txt,48,60,8,35,49,49,49,0.3927,100,0
u120_00.txt,48,60,8,50,48.95,48,49,0.45236,100,0
u120_00.txt,48,60,8,60,49,49,49,0.45994,100,0
u120_00.txt,48,60,8,70,48.99,48,49,0.49382,100,0
u120_00.txt,48,60,8,80,49,49,49,0.52159,100,0
u120_00.txt,48,60,8,90,49,49,49,0.54879,100,0
u120_00.txt,48,60,10,20,49,49,49,0.37008,100,0
u120_00.txt,48,60,10,35,49,49,49,0.3972,100,0
u120_00.txt,48,60,10,50,48.98,48,49,0.43992,100,0
u120_00.txt,48,60,10,60,48.99,48,49,0.46099,100,0
u120_00.txt,48,60,10,70,49,49,49,0.48729,100,0
u120_00.txt,48,60,10,80,49,49,49,0.51709,100,0
u120_00.txt,48,60,10,90,49,49,49,0.54494,100,0
u120_00.txt,48,80,2,20,49,49,49,0.4942,100,0
u120_00.txt,48,80,2,35,49,49,49,0.53655,100,0
u120_00.txt,48,80,2,50,48.93,48,49,0.62367,100,0
u120_00.txt,48,80,2,60,48.98,48,49,0.63319,100,0
u120_00.txt,48,80,2,70,49,49,49,0.64598,100,0
u120_00.txt,48,80,2,80,49,49,49,0.7196,100,0
u120_00.txt,48,80,2,90,49,49,49,0.76355,100,0
u120_00.txt,48,80,3,20,49,49,49,0.49413,100,0
u120_00.txt,48,80,3,35,49,49,49,0.53185,100,0
u120_00.txt,48,80,3,50,48.9,48,49,0.64911,100,0
u120_00.txt,48,80,3,60,49,49,49,0.62934,100,0
u120_00.txt,48,80,3,70,49,49,49,0.65275,100,0
u120_00.txt,48,80,3,80,49,49,49,0.70055,100,0
u120_00.txt,48,80,3,90,49,49,49,0.74488,100,0
u120_00.txt,48,80,4,20,49,49,49,0.50318,100,0
u120_00.txt,48,80,4,35,49,49,49,0.54793,100,0
u120_00.txt,48,80,4,50,48.91,48,49,0.64069,100,0
u120_00.txt,48,80,4,60,49,49,49,0.62883,100,0
u120_00.txt,48,80,4,70,49,49,49,0.65197,100,0
u120_00.txt,48,80,4,80,49,49,49,0.71071,100,0
u120_00.txt,48,80,4,90,49,49,49,0.74918,100,0
u120_00.txt,48,80,5,20,49,49,49,0.49633,100,0
u120_00.txt,48,80,5,35,49,49,49,0.52874,100,0
u120_00.txt,48,80,5,50,48.94,48,49,0.61351,100,0
u120_00.txt,48,80,5,60,49,49,49,0.62903,100,0
u120_00.txt,48,80,5,70,49,49,49,0.64758,100,0
u120_00.txt,48,80,5,80,49,49,49,0.70401,100,0
u120_00.txt,48,80,5,90,49,49,49,0.74272,100,0
u120_00.txt,48,80,6,20,49,49,49,0.50894,100,0
u120_00.txt,48,80,6,35,49,49,49,0.5437,100,0
u120_00.txt,48,80,6,50,48.91,48,49,0.62449,100,0
u120_00.txt,48,80,6,60,48.99,48,49,0.61458,100,0
u120_00.txt,48,80,6,70,49,49,49,0.65182,100,0
u120_00.txt,48,80,6,80,49,49,49,0.70613,100,0
u120_00.txt,48,80,6,90,49,49,49,0.74255,100,0
u120_00.txt,48,80,8,20,49,49,49,0.49531,100,0
u120_00.txt,48,80,8,35,49,49,49,0.53414,100,0
u120_00.txt,48,80,8,50,48.92,48,49,0.6132,100,0
u120_00.txt,48,80,8,60,48.98,48,49,0.62897,100,0
u120_00.txt,48,80,8,70,49,49,49,0.64187,100,0
u120_00.txt,48,80,8,80,49,49,49,0.69225,100,0
u120_00.txt,48,80,8,90,48.99,48,49,0.75485,100,0
u120_00.txt,48,80,10,20,49,49,49,0.50753,100,0
u120_00.txt,48,80,10,35,49,49,49,0.53283,100,0
u120_00.txt,48,80,10,50,48.95,48,49,0.59965,100,0
u120_00.txt,48,80,10,60,49,49,49,0.62458,100,0
u120_00.txt,48,80,10,70,49,49,49,0.65768,100,0
u120_00.txt,48,80,10,80,49,49,49,0.69494,100,0
u120_00.txt,48,80,10,90,49,49,49,0.73252,100,0
u120_00.txt,48,100,2,20,49,49,49,0.62274,100,0
u120_00.txt,48,100,2,35,49,49,49,0.6716,100,0
u120_00.txt,48,100,2,50,48.93,48,49,0.77666,100,0
u120_00.txt,48,100,2,60,48.98,48,49,0.81007,100,0
u120_00.txt,48,100,2,70,49,49,49,0.81414,100,0
u120_00.txt,48,100,2,80,49,49,49,0.89754,100,0
u120_00.txt,48,100,2,90,49,49,49,0.93151,100,0
u120_00.txt,48,100,3,20,49,49,49,0.62217,100,0
u120_00.txt,48,100,3,35,49,49,49,0.67173,100,0
u120_00.txt,48,100,3,50,48.94,48,49,0.76254,100,0
u120_00.txt,48,100,3,60,48.99,48,49,0.78317,100,0
u120_00.txt,48,100,3,70,48.98,48,49,0.82145,100,0
u120_00.txt,48,100,3,80,49,49,49,0.89443,100,0
u120_00.txt,48,100,3,90,49,49,49,0.93119,100,0
u120_00.txt,48,100,4,20,49,49,49,0.6204,100,0
u120_00.txt,48,100,4,35,49,49,49,0.67683,100,0
u120_00.txt,48,100,4,50,48.93,48,49,0.76799,100,0
